-1.1247,-1.1616,14
-1.1013,-1.1445,14
-1.079,-1.1248,14
-1.0578,-1.1075,14
-1.0376,-1.0924,14
-1.0183,-1.0778,14
-1.4005,-2.1845,18
-1.3638,-2.156,18
-1.33,-2.1207,18
-1.2986,-2.094,18
-1.2693,-2.0708,18
-1.2418,-2.0523,18
-1.216,-2.0259,18
-1.1917,-2.0043,18
-1.1686,-1.9884,18
-1.1467,-1.9686,18
0.15211,-0.87949,3
0.19127,-0.85742,3
0.22718,-0.83642,3
0.26035,-0.81817,3
0.29116,-0.80237,3
0.31993,-0.78713,3
0.34692,-0.76444,3
0.37232,-0.75046,3
0.39632,-0.73691,3
0.41906,-0.72233,3
-1.8066,-2.6477,4
-1.5056,-2.2658,4
-1.3807,-2.1512,4
-1.2838,-2.0407,4
-1.2046,-1.9567,4
-1.1376,-1.8967,4
-1.0796,-1.8317,4
-1.0285,-1.7753,4
-0.98273,-1.7446,4
-0.94134,-1.7068,4
-0.90355,-1.6741,4
-0.86879,-1.6437,4
-0.83661,-1.619,4
-0.80664,-1.5887,4
-0.77861,-1.5652,4
-0.75228,-1.5429,4
-0.72746,-1.5217,4
-0.70398,-1.503,4
-1.3424,-2.109,5
-1.3076,-2.0817,5
-1.2754,-2.0491,5
-1.2455,-2.0168,5
-1.2174,-1.9965,5
-1.1911,-1.9733,5
-1.1663,-1.9495,5
-1.1428,-1.927,5
-1.1205,-1.9137,5
-1.0993,-1.8913,5
-1.0791,-1.8791,5
-1.0598,-1.8686,5
-1.0413,-1.8541,5
-1.533,-1.7471,4
-1.4973,-1.7183,4
-1.4643,-1.6826,4
-1.4336,-1.6516,4
-1.405,-1.6284,4
-1.3781,-1.6009,4
-1.3528,-1.5768,4
-1.3289,-1.562,4
-1.3062,-1.5398,4
-1.2847,-1.5232,4
-0.9539,-2.0442,7
-0.82896,-1.9059,7
-0.33411,-1.3791,7
-0.10881,-1.148,7
0.038797,-0.99793,7
0.14876,-0.89424,7
0.23643,-0.82347,7
0.30934,-0.75699,7
0.37175,-0.71432,7
0.42631,-0.67316,7
0.47477,-0.63345,7
0.51837,-0.59513,7
0.55798,-0.5653,7
0.59428,-0.53068,7
0.62778,-0.50798,7
0.65888,-0.48792,7
0.6879,-0.46587,7
-0.63074,-1.4618,8
-0.5924,-1.4261,8
-0.55717,-1.4012,8
-0.52458,-1.3738,8
-0.49427,-1.3534,8
-0.46593,-1.334,8
-0.43934,-1.3137,8
-0.41427,-1.2927,8
-0.39058,-1.2773,8
-0.36811,-1.258,8
-1.0094,-1.7882,9
-0.97221,-1.7583,9
-0.938,-1.7381,9
-0.90628,-1.7169,9
-0.87673,-1.6895,9
-0.84906,-1.6638,9
-0.82304,-1.6411,9
-0.7985,-1.6226,9
-0.77527,-1.6107,9
-0.75322,-1.5933,9
-2.1578,-2.5032,8
-1.9817,-2.2865,8
-1.822,-2.0902,8
-1.7055,-1.9483,8
-1.6137,-1.8471,8
-1.538,-1.7746,8
-1.4736,-1.7208,8
-1.4174,-1.6473,8
-1.3678,-1.5969,8
-1.3232,-1.5575,8
-1.2827,-1.5162,8
-1.2458,-1.4784,8
-1.2117,-1.4503,8
-1.1801,-1.4198,8
-1.1506,-1.3992,8
-1.123,-1.37,8
-2.2808,-3.0518,11
-2.1047,-2.8454,11
-1.945,-2.6654,11
-1.8285,-2.5685,11
-1.7368,-2.4691,11
-1.661,-2.405,11
-1.5966,-2.3344,11
-1.5405,-2.293,11
-1.4908,-2.2404,11
-1.4462,-2.1935,11
-1.4058,-2.1559,11
-1.3688,-2.1147,11
-1.3347,-2.0872,11
-1.3031,-2.0537,11
-1.2736,-2.0352,11
-1.2461,-2.007,11
-1.2201,-1.9822,11
-1.1956,-1.9649,11
-1.1725,-1.9482,11
-2.3822,-2.3719,8
-2.1604,-2.1002,8
-2.0142,-1.9555,8
-1.9051,-1.8305,8
-1.8179,-1.7514,8
-1.7454,-1.6883,8
-1.6832,-1.6367,8
-1.6289,-1.5813,8
-1.5806,-1.5377,8
-1.5371,-1.5032,8
-1.4976,-1.4641,8
-1.4614,-1.437,8
-1.428,-1.4032,8
-1.3969,-1.3892,8
-1.368,-1.3571,8
-1.3408,-1.3357,8
-1.3153,-1.3137,8
-1.3665,-2.2165,19
-1.0654,-1.9824,19
-0.94049,-1.7828,19
-0.88934,-1.7606,19
-0.56483,-1.4934,19
-0.38118,-1.3134,19
-0.25252,-1.1865,19
-0.15339,-1.0885,19
-0.072729,-1.0009,19
-0.0047321,-0.93127,19
0.054046,-0.86294,19
0.10581,-0.81609,19
0.15205,-0.77157,19
0.19385,-0.73322,19
0.23197,-0.69239,19
0.26701,-0.65848,19
0.29943,-0.63024,19
0.32961,-0.60982,19
0.35782,-0.59325,19
-2.0781,-2.8479,20
-1.777,-2.5257,20
-1.5138,-2.2351,20
-1.3247,-2.092,20
-1.1935,-1.9787,20
-1.0928,-1.8937,20
-1.0111,-1.791,20
-0.9424,-1.7373,20
-0.88309,-1.6806,20
-0.83091,-1.62,20
-0.78433,-1.5902,20
-0.74227,-1.5469,20
-0.70393,-1.5155,20
-0.66869,-1.4881,20
-0.63611,-1.4588,20
-0.60579,-1.4346,20
-2.0909,-2.833,21
-1.9148,-2.6507,21
-1.7229,-2.4788,21
-1.5903,-2.3623,21
-1.4889,-2.2552,21
-1.4067,-2.1654,21
-1.3376,-2.091,21
-1.278,-2.0304,21
-1.2256,-1.9773,21
-1.1789,-1.9371,21
-1.1367,-1.8981,21
-1.0982,-1.8684,21
-1.0629,-1.8387,21
-1.0302,-1.8146,21
-0.99983,-1.7916,21
1.3119,0.1196,35
1.3503,0.15416,35
1.3855,0.17501,35
1.4181,0.21599,35
1.4484,0.24001,35
1.4768,0.26646,35
1.5033,0.28441,35
1.5284,0.28791,35
1.5521,0.31167,35
1.5746,0.32468,35
1.5959,0.34503,35
1.6163,0.36006,35
1.6357,0.38026,35
0.33149,-0.68779,36
0.36721,-0.65657,36
0.40021,-0.6251,36
0.43088,-0.60236,36
0.45952,-0.57447,36
0.4864,-0.55219,36
0.5117,-0.53288,36
0.53561,-0.50722,36
0.55828,-0.47631,36
0.57982,-0.45213,36
0.60034,-0.43977,36
0.61993,-0.42332,36
0.63868,-0.41174,36
-0.74831,-1.4353,37
-0.57221,-1.3019,37
-0.44728,-1.1884,37
-0.35037,-1.1047,37
-0.27118,-1.0346,37
-0.20424,-0.979,37
-0.14625,-0.9361,37
-0.095093,-0.8951,37
-0.049336,-0.85052,37
-0.0079432,-0.8215,37
0.029845,-0.78967,37
0.064607,-0.76433,37
-0.92672,-1.1165,36
-0.85977,-1.0434,36
-0.75063,-0.95013,36
-0.66348,-0.87758,36
-0.59093,-0.81543,36
-0.52878,-0.75473,36
-0.47442,-0.70709,36
-0.42612,-0.66416,36
-0.38265,-0.62979,36
-0.34314,-0.58712,36
-0.30693,-0.55417,36
-0.27351,-0.5217,36
-0.24247,-0.49321,36
-0.21351,-0.46973,36
-0.18635,-0.44901,36
-0.1608,-0.42774,36
-0.13667,-0.41031,36
-1.0497,-1.8111,39
-0.98279,-1.755,39
-0.87365,-1.6555,39
-0.7865,-1.5331,39
-0.71395,-1.4673,39
-0.6518,-1.4072,39
-0.59744,-1.3544,39
-0.54914,-1.3121,39
-0.50567,-1.267,39
-0.46616,-1.2341,39
-0.42995,-1.1998,39
-0.39653,-1.1612,39
-0.36549,-1.14,39
-0.33653,-1.1062,39
-0.30938,-1.0874,39
-1.1511,-1.1238,36
-1.0842,-1.0685,36
-0.97503,-0.95013,36
-0.88788,-0.86523,36
-0.81533,-0.7977,36
-0.75318,-0.73026,36
-0.69882,-0.67713,36
-0.65052,-0.63216,36
-0.60705,-0.59576,36
-0.56754,-0.56016,36
-0.53133,-0.5254,36
-0.49791,-0.49667,36
-0.46687,-0.48131,36
-0.43791,-0.46164,36
-0.80005,-1.4929,41
-0.77372,-1.4683,41
-0.7489,-1.4471,41
-0.72542,-1.4249,41
-0.70314,-1.4001,41
-0.68195,-1.3784,41
-0.66175,-1.3645,41
-0.64245,-1.351,41
-0.62396,-1.3332,41
-0.60623,-1.3191,41
-0.5892,-1.3039,41
-0.57281,-1.2922,41
0.68813,-0.27345,22
0.72676,-0.24177,22
0.76223,-0.22047,22
0.79503,-0.19037,22
0.82552,-0.16587,22
0.854,-0.1375,22
0.88074,-0.11737,22
0.90592,-0.09814,22
0.92972,-0.076726,22
0.95229,-0.059177,22
-1.1798,-2.1228,23
-0.87879,-1.7829,23
-0.81184,-1.7037,23
-0.65694,-1.5635,23
-0.543,-1.4577,23
-0.45282,-1.3874,23
-0.37819,-1.3058,23
-0.31452,-1.237,23
-0.259,-1.1777,23
-0.20978,-1.1174,23
-0.16558,-1.0717,23
-0.12546,-1.0347,23
-0.088737,-0.9945,23
-0.054879,-0.96521,23
-0.02347,-0.93074,23
0.0058189,-0.90534,23
0.033257,-0.87823,23
0.059064,-0.85418,23
-1.4937,-2.3516,24
-1.1927,-2.011,24
-1.1257,-1.9578,24
-1.0166,-1.8609,24
-0.92943,-1.7547,24
-0.85688,-1.6826,24
-0.79473,-1.6169,24
-0.74037,-1.5598,24
-0.69207,-1.5065,24
-0.6486,-1.4616,24
-0.60909,-1.4209,24
-0.57288,-1.3927,24
-0.53946,-1.3516,24
-0.50842,-1.3197,24
-0.47946,-1.2918,24
-0.45231,-1.2622,24
-0.42675,-1.2392,24
-0.40262,-1.2174,24
-0.37976,-1.1996,24
-1.6721,-1.8645,23
-1.3711,-1.6027,23
-1.2461,-1.4818,23
-1.1492,-1.3727,23
-1.0701,-1.2895,23
-1.0031,-1.2197,23
-0.94511,-1.1626,23
-0.89396,-1.1068,23
-0.8482,-1.0598,23
-0.80681,-1.0173,23
-0.76902,-0.98255,23
-0.73426,-0.94133,23
-0.70208,-0.91364,23
-0.67211,-0.88446,23
-0.64408,-0.85565,23
-1.8965,-1.6935,23
-1.7204,-1.5345,23
-1.5955,-1.4131,23
-1.4986,-1.3058,23
-1.4194,-1.2514,23
-1.3524,-1.1871,23
-1.2945,-1.1366,23
-1.2433,-1.0914,23
-1.1975,-1.0505,23
-1.1562,-1.0152,23
-1.1184,-0.9865,23
-1.0836,-0.94673,23
-1.0514,-0.92211,23
-1.0215,-0.90206,23
-0.99343,-0.8829,23
-1.9714,-2.5582,27
-1.7496,-2.3566,27
-1.6356,-2.2285,27
-1.5454,-2.1298,27
-1.4708,-2.0649,27
-1.4071,-2.0141,27
-1.3516,-1.9611,27
-1.3024,-1.9229,27
-1.2582,-1.8836,27
-1.2181,-1.8514,27
-1.1814,-1.8125,27
-1.1475,-1.785,27
-1.1161,-1.7623,27
-0.026049,-0.80704,28
0.45107,-0.48482,28
0.64296,-0.34464,28
0.77558,-0.26297,28
0.87704,-0.21598,28
0.95923,-0.15706,28
1.0283,-0.10519,28
1.0879,-0.061446,28
1.1403,-0.02889,28
1.187,0.0036388,28
1.2292,0.027591,28
1.2677,0.054294,28
1.303,0.088749,28
1.3357,0.11029,28
1.3661,0.13744,28
1.3945,0.16454,28
1.4211,0.17973,28
1.4462,0.19005,28
-0.73765,-1.6233,29
-0.5158,-1.3715,29
-0.36967,-1.2192,29
-0.26053,-1.131,29
-0.17338,-1.0452,29
-0.10083,-0.98412,29
-0.038681,-0.92126,29
0.015676,-0.86097,29
0.063981,-0.72413,29
0.10745,-0.70313,29
0.14696,-0.66736,29
0.18317,-0.64073,29
0.21659,-0.61564,29
0.24763,-0.60362,29
-1.0515,-1.7941,30
-0.82969,-1.5785,30
-0.71574,-1.4828,30
-0.62557,-1.4045,30
-0.55093,-1.3239,30
-0.48726,-1.256,30
-0.43175,-1.192,30
-0.38253,-1.1525,30
-0.33832,-1.1185,30
-0.29821,-1.0869,30
-0.26148,-1.0575,30
-0.22763,-1.0264,30
-0.19622,-0.99902,30
-0.16693,-0.97957,30
-0.13949,-0.95944,30
-0.11368,-0.94165,30
-0.89415,-1.3984,29
-0.80398,-1.2576,29
-0.72934,-1.126,29
-0.66567,-1.0371,29
-0.61016,-0.96327,29
-0.56094,-0.90613,29
-0.51674,-0.85038,29
-0.47662,-0.81041,29
-0.40604,-0.74415,29
-0.37463,-0.71255,29
-0.34534,-0.67428,29
-0.3179,-0.6456,29
-0.29209,-0.62023,29
-0.26773,-0.60066,29
-0.24467,-0.58761,29
-1.353,-2.0876,32
-1.1311,-1.8696,32
-1.0172,-1.7819,32
-0.927,-1.7051,32
-0.85236,-1.6298,32
-0.78869,-1.5573,32
-0.73318,-1.5099,32
-0.68396,-1.4429,32
-0.63976,-1.4139,32
-0.59964,-1.3702,32
-0.56292,-1.3371,32
-1.4543,-1.3545,29
-1.3874,-1.2781,29
-1.2783,-1.1729,29
-1.1911,-1.0705,29
-1.1186,-1.0023,29
-1.0564,-0.94338,29
-1.0021,-0.88296,29
-0.95375,-0.83496,29
-0.91028,-0.80331,29
-0.87077,-0.77163,29
-0.83456,-0.74826,29
-0.80114,-0.7183,29
-0.7701,-0.67955,29
-0.74114,-0.65384,29
-0.71399,-0.62488,29
-1.5292,-2.3017,34
-1.266,-2.0107,34
-1.1613,-1.8845,34
-1.077,-1.7691,34
-1.0064,-1.6997,34
-0.94567,-1.6529,34
-0.89243,-1.6067,34
-0.845,-1.5596,34
-0.80225,-1.5171,34
-0.76333,-1.4858,34
-0.72762,-1.4609,34
0.68145,-0.33244,42
0.72256,-0.30232,42
0.76012,-0.28909,42
0.79468,-0.26584,42
0.8267,-0.23794,42
0.85651,-0.20991,42
0.88441,-0.19218,42
0.91063,-0.1785,42
0.93535,-0.15555,42
0.95874,-0.13833,42
0.98094,-0.12623,42
1.0021,-0.1159,42
-0.35983,-1.1723,43
-0.32204,-1.1384,43
-0.28728,-1.1116,43
-0.25509,-1.0842,43
-0.22513,-1.0626,43
-0.1971,-1.034,43
-0.17077,-1.0166,43
-0.14595,-0.99442,43
-0.12247,-0.97677,43
-0.10019,-0.9598,43
-0.079001,-0.94669,43
-0.8498,-1.498,44
-0.81201,-1.4656,44
-0.77725,-1.4332,44
-0.74507,-1.4073,44
-0.7151,-1.3868,44
-0.68707,-1.3578,44
-0.66075,-1.3377,44
-0.63592,-1.3133,44
-0.61244,-1.2887,44
-0.59016,-1.2715,44
-0.56898,-1.2535,44
-0.54877,-1.2333,44
0.95402,-0.068606,59
1.021,-0.013558,59
1.1301,0.11907,59
1.2173,0.18927,59
1.2898,0.25529,59
1.352,0.33632,59
1.4063,0.42765,59
1.4546,0.4704,59
1.4981,0.53345,59
1.5376,0.59108,59
1.5738,0.63503,59
1.6072,0.67706,59
1.6383,0.7173,59
1.6672,0.74701,59
1.6944,0.78149,59
1.7199,0.8088,59
1.7441,0.83448,59
0.24242,-0.65228,60
0.36736,-0.54231,60
0.46427,-0.4454,60
0.54345,-0.37781,60
0.6104,-0.31932,60
0.66839,-0.26779,60
0.71954,-0.22447,60
0.7653,-0.18009,60
0.80669,-0.13309,60
0.84448,-0.10926,60
0.87924,-0.082684,60
0.91143,-0.05764,60
0.94139,-0.032193,60
0.96942,-0.011509,60
0.99575,0.006624,60
1.0206,0.02403,60
1.0441,0.045219,60
1.0663,0.06401,60
-0.071464,-0.90665,61
-0.004517,-0.81573,61
0.053475,-0.76137,61
0.10463,-0.70927,61
0.15038,-0.67306,61
0.19178,-0.63325,61
0.22957,-0.59388,61
0.26433,-0.56857,61
0.29651,-0.53192,61
0.32648,-0.5028,61
0.3545,-0.48217,61
0.38083,-0.47112,61
0.40566,-0.44569,61
0.42914,-0.42166,61
0.45141,-0.40636,61
0.4726,-0.39157,61
0.49281,-0.37377,61
0.51211,-0.355,61
0.5306,-0.34183,61
0.54832,-0.33064,61
0.56536,-0.3136,61
0.58175,-0.30162,61
0.59754,-0.2871,61
-0.24988,-0.51464,60
-0.18293,-0.45465,60
-0.12494,-0.41029,60
-0.073784,-0.35867,60
-0.028027,-0.32276,60
0.013366,-0.28011,60
0.051155,-0.24704,60
0.085917,-0.20564,60
0.1181,-0.17762,60
0.14806,-0.14897,60
0.17609,-0.12866,60
0.20242,-0.10926,60
0.22725,-0.078736,60
0.25073,-0.063293,60
0.273,-0.042917,60
0.29419,-0.028677,60
0.3144,-0.011509,60
0.3337,0.006624,60
0.35218,0.017781,60
0.36991,0.036264,60
0.38695,0.051088,60
0.40334,0.061172,60
-0.3729,-1.1299,63
-0.30595,-1.0538,63
-0.24796,-1.0096,63
-0.1968,-0.96317,63
-0.15105,-0.90993,63
-0.10965,-0.87005,63
-0.071866,-0.84298,63
-0.037104,-0.81302,63
-0.0049191,-0.78918,63
0.025044,-0.75475,63
0.053073,-0.7357,63
0.079402,-0.71744,63
0.10423,-0.69822,63
0.12771,-0.67654,63
0.14998,-0.66214,63
0.17117,-0.64669,63
0.19138,-0.63618,63
0.21068,-0.61875,63
-0.47428,-0.45934,60
-0.40733,-0.37781,60
-0.34934,-0.32971,60
-0.29819,-0.28641,60
-0.25243,-0.23561,60
-0.21104,-0.19524,60
-0.17325,-0.17028,60
-0.13849,-0.13757,60
-0.1063,-0.10926,60
-0.076339,-0.078736,60
-0.04831,-0.059516,60
-0.021981,-0.041111,60
0.0028422,-0.021728,60
0.026323,0.00011761,60
0.0486,0.019352,60
0.069789,0.036264,60
0.089992,0.051088,60
0.1093,0.062593,60
-0.54918,-1.2935,65
-0.48223,-1.2187,65
-0.42424,-1.1675,65
-0.37309,-1.116,65
-0.32733,-1.0804,65
-0.28594,-1.0402,65
-0.24815,-1.01,65
-0.21339,-0.9777,65
-0.1812,-0.9476,65
-0.15124,-0.92678,65
-0.12321,-0.8999,65
-0.096882,-0.87789,65
-0.072059,-0.85537,65
-0.048577,-0.83996,65
-0.026301,-0.82509,65
-0.0051118,-0.80789,65
1.1864,0.064403,45
1.2229,0.098181,45
1.2566,0.13769,45
1.2878,0.17884,45
1.317,0.21642,45
1.3443,0.24893,45
1.37,0.2888,45
1.3943,0.31107,45
1.4172,0.3391,45
1.4391,0.36703,45
1.4599,0.38875,45
1.4797,0.41087,45
-0.50298,-1.4937,46
-0.32688,-1.3369,46
-0.16718,-1.1231,46
-0.050678,-0.96897,46
0.041092,-0.86869,46
0.11681,-0.81406,46
0.18127,-0.76204,46
0.23739,-0.70933,46
0.28707,-0.67648,46
0.33166,-0.62757,46
0.37209,-0.58362,46
0.40907,-0.55226,46
0.44315,-0.52302,46
0.47475,-0.49373,46
0.5042,-0.47164,46
0.53179,-0.44722,46
0.55772,-0.42089,46
0.5822,-0.39758,46
0.60536,-0.37545,46
-0.81686,-1.5033,47
-0.69192,-1.4099,47
-0.59501,-1.339,47
-0.51583,-1.2678,47
-0.44888,-1.2155,47
-0.39089,-1.1531,47
-0.33974,-1.1159,47
-0.29398,-1.072,47
-0.25259,-1.047,47
-0.2148,-1.0092,47
-0.18004,-0.98481,47
-0.14785,-0.96175,47
-0.11789,-0.93046,47
-0.08986,-0.90783,47
-0.063531,-0.88215,47
-0.038707,-0.85987,47
-0.015226,-0.83494,47
0.0070505,-0.81313,47
-0.35845,-0.59539,46
-0.32626,-0.56542,46
-0.2963,-0.53739,46
-0.26827,-0.51106,46
-0.24194,-0.48439,46
-0.21712,-0.46276,46
-0.19364,-0.44722,46
-0.17136,-0.43058,46
-0.15017,-0.41141,46
-0.12997,-0.39758,46
-0.11066,-0.38417,46
-0.09218,-0.37401,46
-0.4985,-1.2566,49
-0.46508,-1.23,49
-0.43404,-1.1949,49
-0.40508,-1.1662,49
-0.37793,-1.1498,49
-0.35237,-1.1271,49
-0.32824,-1.1056,49
-0.30538,-1.0898,49
-0.28366,-1.067,49
-0.26297,-1.0482,49
-1.2197,-1.092,46
-1.1527,-0.90607,46
-1.0436,-0.81406,46
-0.95643,-0.75509,46
-0.88388,-0.69709,46
-0.82173,-0.64863,46
-0.76738,-0.6026,46
-0.71907,-0.5699,46
-0.67561,-0.53739,46
-0.6361,-0.5091,46
-0.59988,-0.48255,46
-0.56646,-0.45578,46
-0.53543,-0.43385,46
-0.50646,-0.41298,46
-0.47931,-0.39306,46
-1.2946,-1.952,51
-1.2276,-1.8789,51
-1.1185,-1.7617,51
-1.0313,-1.6695,51
-0.95878,-1.6096,51
-0.89663,-1.5483,51
-0.84228,-1.5023,51
-0.79397,-1.4537,51
-0.75051,-1.4163,51
-0.711,-1.3878,51
-0.67479,-1.3554,51
-0.64136,-1.3253,51
-0.61033,-1.2972,51
-0.58136,-1.2723,51
-0.55421,-1.2502,51
1.7969,0.42537,52
1.8364,0.46378,52
1.8726,0.49482,52
1.9061,0.50119,52
1.9408,0.54335,52
1.9696,0.56934,52
1.9965,0.59386,52
2.0219,0.61383,52
2.0458,0.63292,52
2.0685,0.64972,52
2.0901,0.66008,52
0.72924,-0.3112,53
0.7631,-0.28725,53
0.79451,-0.25658,53
0.8238,-0.23351,53
0.85124,-0.21339,53
0.87704,-0.19246,53
0.9014,-0.17575,53
0.92447,-0.15652,53
0.94637,-0.1366,53
0.96722,-0.11328,53
-0.37469,-1.1198,54
-0.30775,-1.065,54
-0.1986,-0.96812,54
-0.11145,-0.88514,54
-0.0389,-0.82857,54
0.023248,-0.77852,54
0.077606,-0.731,54
0.12591,-0.69057,54
0.16938,-0.65581,54
0.20888,-0.61951,54
0.2451,-0.58982,54
0.27852,-0.56744,54
0.30955,-0.54272,54
0.33852,-0.51933,54
0.36567,-0.49868,54
0.39122,-0.47749,54
0.41536,-0.46012,54
-0.5531,-0.81367,53
-0.48616,-0.74167,53
-0.37701,-0.64961,53
-0.28986,-0.57369,53
-0.21731,-0.48841,53
-0.15516,-0.43168,53
-0.10081,-0.37889,53
-0.052501,-0.33183,53
-0.0090355,-0.29365,53
0.030473,-0.25265,53
0.066685,-0.2206,53
0.10011,-0.19076,53
0.13114,-0.17087,53
0.16011,-0.14875,53
-0.67612,-1.4156,56
-0.60918,-1.3546,56
-0.50003,-1.2536,56
-0.41288,-1.182,56
-0.34033,-1.1087,56
-0.27818,-1.0459,56
-0.22383,-1.0025,56
-0.17552,-0.96295,56
-0.13206,-0.9229,56
-0.092547,-0.89332,56
-0.056335,-0.86562,56
-0.022911,-0.83959,56
0.0081228,-0.8091,56
-0.35154,-0.2915,53
-0.32521,-0.26859,53
-0.30039,-0.24297,53
-0.2769,-0.22793,53
-0.25463,-0.21161,53
-0.23344,-0.19417,53
-0.21324,-0.17575,53
-0.19393,-0.15652,53
-0.17545,-0.14568,53
-0.15772,-0.1366,53
-0.14069,-0.11899,53
-0.12429,-0.11045,53
-0.85241,-1.5929,58
-0.78546,-1.5292,58
-0.72747,-1.4694,58
-0.67632,-1.4245,58
-0.63056,-1.3803,58
-0.58917,-1.3434,58
-0.55138,-1.3123,58
-0.51662,-1.2778,58
-0.48443,-1.2257,58
-0.45447,-1.2019,58
-0.42644,-1.1837,58
-0.40011,-1.1641,58
-0.37529,-1.1474,58
-0.35181,-1.1274,58
-0.32953,-1.1101,58
1.272,0.11415,66
1.3061,0.15655,66
1.3377,0.17822,66
1.3672,0.19518,66
1.3948,0.21856,66
1.4207,0.23573,66
1.4452,0.25062,66
1.4683,0.26502,66
1.4903,0.27436,66
1.5113,0.28501,66
1.5312,0.29978,66
1.5503,0.31266,66
-0.82872,-1.6198,67
-0.70378,-1.4998,67
-0.43078,-1.2995,67
-0.26445,-1.1629,67
-0.14447,-1.0701,67
-0.050569,-1.0032,67
0.026597,-0.94518,67
0.092098,-0.89775,67
0.149,-0.85841,67
0.19931,-0.80084,67
0.24439,-0.75269,67
0.28522,-0.7167,67
0.32255,-0.68346,67
0.35692,-0.63999,67
0.38876,-0.6081,67
0.41843,-0.5893,67
0.44621,-0.56776,67
0.47231,-0.55397,67
0.49693,-0.53246,67
0.52023,-0.50889,67
0.54235,-0.49239,67
0.56339,-0.47225,67
-1.1426,-2.0786,68
-0.96651,-1.8941,68
-0.77463,-1.707,68
-0.642,-1.5687,68
-0.54054,-1.4578,68
-0.45836,-1.3597,68
-0.38928,-1.2837,68
-0.32969,-1.2156,68
-0.2773,-1.1507,68
-0.23056,-1.1049,68
-0.18836,-1.0685,68
-0.1499,-1.0349,68
-0.11457,-1.008,68
-0.081905,-0.96861,68
-0.051523,-0.94356,68
-0.023127,-0.9146,68
0.0035249,-0.89075,68
0.028636,-0.86657,68
0.052373,-0.84966,68
0.074881,-0.83483,68
0.096279,-0.8205,68
-1.321,-1.5643,67
-1.2541,-1.4708,67
-1.0578,-1.2995,67
-0.92307,-1.1769,67
-0.82041,-1.0646,67
-0.73744,-0.99842,67
-0.6678,-0.93283,67
-0.6078,-0.86879,67
-0.5551,-0.81299,67
-0.5081,-0.76631,67
-0.4657,-0.73176,67
-0.42707,-0.69739,67
-0.3916,-0.65471,67
-0.3588,-0.62177,67
-0.32831,-0.60427,67
-0.29983,-0.57839,67
-0.27309,-0.55909,67
-0.24791,-0.54061,67
-0.2241,-0.51816,67
-0.20154,-0.49832,67
-1.444,-2.0981,70
-1.2679,-1.9432,70
-1.143,-1.8568,70
-1.0461,-1.7788,70
-0.96691,-1.7179,70
-0.89997,-1.6421,70
-0.84198,-1.6007,70
-0.79082,-1.5418,70
-0.74507,-1.5054,70
-0.70367,-1.4719,70
-0.66588,-1.4435,70
-0.63112,-1.4168,70
-0.59894,-1.3773,70
-0.56897,-1.3499,70
-0.54095,-1.3199,70
-0.51462,-1.2958,70
-0.48979,-1.2692,70
-1.6203,-2.2349,71
-1.4442,-2.0588,71
-1.3193,-1.9393,71
-1.2224,-1.8547,71
-1.1432,-1.78,71
-1.0763,-1.7197,71
-1.0183,-1.6726,71
-0.96711,-1.6247,71
-0.92135,-1.589,71
-0.87996,-1.5425,71
-0.84217,-1.5065,71
-0.80741,-1.479,71
-0.77522,-1.4513,71
-0.74526,-1.4304,71
